text_id	text
100	( s ) ) secure the apartment i be get w or ladyfriend . ) be less of a fatty . ) form a new rock n roll band .
4862	my be to make more money . thank to that be possible !
3408	nothing venture , nothing gain .
4248	it be almost and i still have the same taste in clothe music game and the same haircut that i have in .. much ?
4047	be at the gym be where i want to be in workout motivation ? ? ? ? ? ? ? ? ?
4919	i need to chew more gum . random thoughts ( ? ) ? ?
192	ugh ! we need to find a well trivia location . one with a dec time and rockin ' food .
4016	stop be so dramatic .
1785	new years resolution for ! bebrave ketchikan home
1533	smile more , spend less .
2835	new year resolution clean my room
3639	last year i be not get no like . this year i m go hard lol confession
4918	priority
1599	the good thing about ces be i never think about diet be a part of my .
1780	that should be most of you baby mother 's , be responsible
3647	stop be so damn crazy
2575	so i think my new years resolution be to wake up this morning . which i have already do , so i be good for the year p
3399	continue to stay out of trouble and avoid drama ! ? ? ?
3977	gain lbs over the holiday . time to get back to work out !
3772	keep bubblewrap around to break out when i be sad & amp ; need something to play with . what ? ! plastic be bad for the ocean ...
167	less stress , smile more , ride like there be no tomorrow and never give up .
1752	to have as much self confidence as gabe and show the world my ball too
1480	goal for , do not die , get good grade and no more over eat
1025	happy new year ! how about a for the planet ? i support with a daily tweet . ? ?
1789	my new years resolution be .... get it ? ? ? no ? okay ... happy new years everyone ! ! ! !
2265	my new years resolution be to drink less starbuck and more water and it do not last hour
2474	new years resolution idea quit be a lazy , pretentious piece of shit
1823	i really really want to go to indy and see the bengals play the colts ! tix wish
1221	i will save energy and look for renewable source of energy . ? ? ? ?
1667	why be my mind of liquor today ? ! fail geez
2961	new year resolution
153	attend the temple a lot
2535	? ? only one thing on my new years resolution have a strong mindset like ? ? ? ? teach i well
4691	block out people who send still send candy crush request in
1979	? ? ? supper club right now ! ! ! ! stop smoke cigarettes??yasss leave they cancer stick alone ? ?
1470	on the downside i be starve but per the i be on a diet ;-)
2808	new years resolution get less ugly
2513	new years resolution , only people with love and joy will be in my life , i refuse to engage with confrontational or negative p ? ?
2944	new years resolution become adele .
2981	my new years resolution be to up my celfie game
4825	be nice to bum every other day
3018	hope the only new years resolution i do keep be be i try every taco spot in the east dallas area .
1567	i would work on not be a douche tidal wave first stop smoke cigarette
32	transfer to another college
938	volunteer w a south africa animalsanctuary & amp ; self - publish to beat eljame in the game of erotica . what be your ?
1216	my be to stop spend so much time chat online . eeer wait ; i think that be my ny 's resolution year ago ?
1938	drink more gin .
1130	photo i have nothing but blessing await i in new years eve goal
310	business day ea month , i will go to work w out my sov ( car ) . transit bicycles colorado springs baby step
4904	so can my be get my level access ? agentsof shield
2169	new years resolution find bae
3114	my new year resolution be to get past the chaos of shades movie and make it to avengers age of ultron
496	my be to travel , have more fun & amp ; serve god more by help other . what be your resolution ?
206	let us see how fat i can get . this app be really go to come in handy .
2674	new years resolution ... erbody get six pack . who be with i ?
3358	no chill all year round
3832	be to tweet more haha not go to happen .
306	my this year be to actually start take an initiative
3795	some people need to get a chill and mind your business attitude in !
2202	my new years resolution in a nutshell .
1062	new years resolution make it happen . oh , and try to get in the next star wars ... somehow . star war
844	be it a bad thing that my big be to finish send out my christmas card ? catchingup
3874	my ? to be skinny & amp ; have ana take over my life . goal proana skinnydream binge purge take over new year new i
2252	? ? ? my only new years resolution be to not spend money on food i honestly might be rich by ? ?
212	must tone down self - pity level .
3717	i be go to marry austin swift
680	start fresh .
566	will b my year . focus on my well be only . will reach & amp ; accomplish my goal to become a happier & amp ; healthier me .
3291	new years eve same resolution as last year .... do well than last and continue make good decision .
3581	oh ? it should be to build a real friendship like you promise we would have
681	i be so ready for this a new start . it be time to stay focused .
181	stop drunk tweeting .
4282	my be to make more money . thank to that be possible !
2496	new years resolution try not to worry so much .
2317	my new year resolution be to not only put myself and family in a comfortable position but to ? ?
4276	get some new bishe
279	my be to actually be funny on reddit and gain more karma than last year .
3685	get a net profile pict !
4765	- delete people who still send you candy crush invite
433	what be everyone 's ? mine be to be more motivated . esp when it come to thing i do not want to do .
290	get fit , get hot , get a man , get my diploma , get my shit together?????that be all
1028	my - to sharpen my mind .
536	no cuss words . letsseehowthisend
3633	learn to cry like . the master ? ? ? ? ?
189	a of less facebook , more twitter . do not tell my fb friend .
2175	new year resolution never pee with the bathroom door open again . a serious lazy problem i have
3917	get an internship at vodafone
1863	troll the fuck out of tk ? ?
271	sacrifice more boy to the goddess artemis
1729	laugh more ! live life more ! accomplish something new !
4077	i be go to start do squat to get a big booty .
2158	my only new year resolution be to add another inch onto my arm so uhh yeah . happy .
