	model	number of topics	topic id	topic words	text id	paper id	text	labels	llm_model	llm_model	under_coverage_example	over_coverage_example	under_coverage	over_coverage
23	lda	50	4	root dry leaf fruit number weight leave matter shoot stem	50937	17535	shoot and root length , fresh and dry weight be reduce with increase salinity .	urban wastes | nitrogen content | growth | phosphates | salinity | nutrients | dry matter content | Acacia nilotica | roots | shoots | wastewater | potassium | proximate composition	gemma-large	gemma-large	"[""'salinity'\n]"", ""'salinity'\n]"", ""'salinity'\n]"", ""'salinity'\n]"", ""'salinity'\n]""]"	"[""'leaf',\n'fruit',\n'number',\n'leave',\n'matter',\n'stem'\n]"", ""'leaf',\n'fruit',\n'number',\n'leave',\n'matter',\n'stem'\n]"", ""'leaf',\n'fruit',\n'number',\n'leave',\n'matter',\n'stem'\n]"", ""'leaf',\n'fruit',\n'number',\n'leave',\n'matter',\n'stem'\n]"", ""'leaf',\n'fruit',\n'number',\n'leave',\n'matter',\n'stem'\n]""]"	1.0	6.0
24	lda	50	4	root dry leaf fruit number weight leave matter shoot stem	92177	44726	root and shoot Si be unaffected by NaCl or Si , however , shoot Na increase .	silicones | toxicity | electrical conductivity | salinity | soil structure | soil solution | peroxidases | tomatoes | agroecosystems | plant nutrition | reactive oxygen species | osmotic pressure | silicon | biomass | hydroponics | proline	gemma-large	gemma-large	"[""'NaCl', 'Na', 'affected', 'increase'\n]"", ""'NaCl',\n'Na'\n]"", ""'NaCl',\n'Na'\n]"", ""'NaCl',\n'Na'\n]"", ""'NaCl',\n'Na'\n]""]"	"[""'dry',\n'leaf',\n'fruit',\n'number',\n'weight',\n'leave',\n'matter',\n'"", ""'dry',\n'leaf',\n'fruit',\n'number',\n'weight',\n'leave',\n'matter',\n'"", ""'dry',\n'leaf',\n'fruit',\n'number',\n'weight',\n'leave',\n'matter',\n'"", ""'dry',\n'leaf',\n'fruit',\n'number',\n'weight',\n'leave',\n'matter',\n'"", ""'dry',\n'leaf',\n'fruit',\n'number',\n'weight',\n'leave',\n'matter',\n'""]"	2.4	8.0
25	lda	50	5	site variation maximum relationship daily seasonal indicator age cucumber eto	17597	47699	by demonstrate that associational effect be contingent upon abiotic constraint , we bring new insight into our understanding of the mechanism drive diversity — resistance relationship across climatic gradient .	Betula pendula | France | biodiversity | drought | environmental factors | irrigation | leaves | nutritive value | species diversity | starch | sugars | trees | water content | water stress	gemma-large	gemma-large	"['""diversity"",\n""abiotic constraint"",\n""mechanism"",\n""climatic gradient"",\n""associational effect""\n]\n<end_of_turn>', ""'diversity',\n'abiotic constraint',\n'mechanism',\n'climatic gradient',\n'associational effect'\n]\n<end_of_turn>"", ""'diversity',\n'abiotic constraint',\n'mechanism',\n'climatic gradient',\n'associational effect'\n]\n<end_of_turn>"", ""'diversity',\n'mechanism',\n'climatic gradient',\n'abiotic constraint',\n'associational effect'\n]\n<end_of_turn>"", ""'diversity',\n'mechanism',\n'climatic gradient',\n'abiotic constraint',\n'associational effect'\n]\n<end_of_turn>""]"	"[""'site',\n'variation',\n'maximum',\n'daily',\n'seasonal',\n'indicator',\n'age',\n'"", ""'site',\n'variation',\n'maximum',\n'daily',\n'seasonal',\n'indicator',\n'age',\n'"", ""'site',\n'variation',\n'maximum',\n'daily',\n'seasonal',\n'indicator',\n'age',\n'"", ""'site',\n'variation',\n'maximum',\n'daily',\n'seasonal',\n'indicator',\n'age',\n'"", ""'site',\n'variation',\n'maximum',\n'daily',\n'seasonal',\n'indicator',\n'age',\n'""]"	5.0	8.0
26	lda	50	5	site variation maximum relationship daily seasonal indicator age cucumber eto	36338	20268	the temporal variation of VTCI also provide drought pattern change over space and time .	weather stations | surface temperature | environmental monitoring | agriculture | drought | moderate resolution imaging spectroradiometer | soil water potential | methods | water stress | remote sensing | soil water | irrigation | regression analysis | satellites | temperature | grain crops | vegetation	gemma-large	gemma-large	"[""'drought',\n'pattern'\n]"", ""'drought',\n'pattern'\n]"", ""'drought',\n'pattern',\n'space'\n]"", ""'drought',\n'pattern'\n]"", ""'drought',\n'pattern'\n]""]"	"[""'site',\n'maximum',\n'cucumber',\n'age'\n]"", ""'site',\n'maximum',\n'cucumber',\n'age'\n]"", ""'site',\n'maximum',\n'cucumber',\n'age'\n]"", ""'site',\n'maximum',\n'cucumber',\n'age'\n]"", ""'site',\n'maximum',\n'cucumber',\n'age'\n]""]"	2.2	4.0
27	lda	50	5	site variation maximum relationship daily seasonal indicator age cucumber eto	193039	35096	with modern high‐speed photography technique , impact on granular material be become more widely study , but the variation in particle‐size distribution of soil present particular challenge .	photography | energy | water content | models | soil texture | anisotropy | particle size distribution | particle size | sand | rain | irrigation | loam soils | satellites	gemma-large	gemma-large	"[""'photography',\n'impact',\n'granular material',\n'particle-size distribution',\n'soil',\n'challenge',\n'"", ""'photography',\n'impact',\n'granular material',\n'particle-size distribution',\n'soil',\n'challenge',\n'"", ""'photography',\n'impact',\n'granular material',\n'particle-size distribution',\n'soil',\n'challenge',\n'"", ""'photography',\n'impact',\n'granular material',\n'particle-size distribution',\n'soil',\n'challenge',\n'"", ""'photography',\n'impact',\n'granular material',\n'particle-size distribution',\n'soil',\n'challenge',\n'""]"	"[""'site',\n'maximum',\n'daily',\n'seasonal',\n'indicator',\n'age',\n'cucumber',\n'"", ""'site',\n'maximum',\n'daily',\n'seasonal',\n'indicator',\n'age',\n'cucumber',\n'"", ""'site',\n'maximum',\n'daily',\n'seasonal',\n'indicator',\n'age',\n'cucumber',\n'"", ""'site',\n'maximum',\n'daily',\n'seasonal',\n'indicator',\n'age',\n'cucumber',\n'"", ""'site',\n'maximum',\n'daily',\n'seasonal',\n'indicator',\n'age',\n'cucumber',\n'""]"	7.0	8.0
28	lda	50	5	site variation maximum relationship daily seasonal indicator age cucumber eto	219651	31684	daily peak ( - day average ) NEE reach approximately   g   c   for sorghum and   g   c   for maize .	bioenergy | vapor pressure | photosynthesis | energy balance | climatic factors | C4 plants | grain sorghum | leaf area index | lysimeters | Texas | irrigation | agroecosystems | Zea mays | carbon | Sorghum bicolor | carbon dioxide | air temperature | evapotranspiration	gemma-large	gemma-large	"[""'crops',\n'NEE (Net Ecosystem Exchange)',\n'quantities/values (g c)'\n]"", ""'crops'\n]"", ""'crops',\n'NEE (Net Ecosystem Exchange)'\n]"", ""'crops',\n'NEE (Net Ecosystem Exchange)',\n'quantities/measurements'\n]"", ""'crops',\n'measurement units'\n]""]"	"[""'site',\n'variation',\n'cucumber',\n'eto'\n]"", ""'site',\n'variation',\n'cucumber',\n'eto'\n]"", ""'site',\n'variation',\n'cucumber',\n'eto'\n]"", ""'site',\n'variation',\n'cucumber',\n'eto'\n]"", ""'site',\n'variation',\n'cucumber',\n'eto'\n]""]"	2.2	4.0
29	lda	50	5	site variation maximum relationship daily seasonal indicator age cucumber eto	330799	34608	tree be irrigate use the same scheduling as , but target water stress value be high in kernel fill (   mpa and ) and with a maximum seasonal amount of water of   mm .	almonds | monitoring | deficit irrigation | irrigation rates | water potential | irrigation scheduling | trees | orchards | shrinkage | Spain | water stress	gemma-large	gemma-large	"[""'irrigation',\n'water stress',\n'tree',\n'kernel fill'\n]"", ""'irrigation',\n'water stress',\n'tree',\n'scheduling',\n'kernel fill'\n]"", ""'irrigation',\n'water stress',\n'tree',\n'kernel fill'\n]"", ""'irrigation',\n'water stress',\n'tree',\n'scheduling',\n'kernel fill'\n]"", ""'irrigation',\n'water stress',\n'tree',\n'kernel fill'\n]""]"	"[""'site',\n'variation',\n'daily',\n'cucumber',\n'eto'\n]"", ""'site',\n'variation',\n'daily',\n'cucumber',\n'eto'\n]"", ""'site',\n'variation',\n'cucumber',\n'eto'\n]"", ""'site',\n'variation',\n'daily',\n'cucumber',\n'eto'\n]\n\n**Reasoning:**\n\nThe document"", ""'site',\n'variation',\n'daily',\n'cucumber',\n'eto'\n]\n\n**Reasoning:**\n\nThe document""]"	4.4	4.8
30	lda	50	6	stress content activity sugar moderate chlorophyll soluble approximately antioxidant enzyme	287202	6733	analysis of Aerial Photography for Nitrogen Stress within Corn Fields	nutrient availability | crop yield | correlation | nitrogen | Zea mays | aerial photography | nitrogen fertilizers | nutrient deficiencies	gemma-large	gemma-large	"[""'Aerial Photography',\n'Nitrogen',\n'Corn Fields'\n]"", ""'Aerial Photography',\n'Nitrogen',\n'Corn Fields'\n]"", ""'Aerial Photography',\n'Nitrogen',\n'Corn Fields'\n]"", ""'Aerial Photography',\n'Nitrogen',\n'Corn Fields'\n]"", ""'Aerial Photography',\n'Nitrogen',\n'Corn Fields'\n]""]"	"[""'activity',\n'sugar',\n'approximately',\n'antioxidant',\n'enzyme'\n]\n\n**Reasoning:**"", ""'activity',\n'sugar',\n'approximately',\n'antioxidant',\n'enzyme'\n]\n\n**Reasoning:**"", ""'activity',\n'sugar',\n'approximately',\n'antioxidant',\n'enzyme'\n]\n\n**Reasoning:**"", ""'content',\n'activity',\n'sugar',\n'approximately',\n'antioxidant',\n'enzyme'\n]\n\n**"", ""'activity',\n'sugar',\n'approximately',\n'antioxidant',\n'enzyme'\n]\n\n**Reasoning:**""]"	3.0	5.2
31	lda	50	6	stress content activity sugar moderate chlorophyll soluble approximately antioxidant enzyme	305358	38852	production of free radical during water stress have lead to oxidative stress , which eventually cause death of cell in plant .	antioxidants | anthocyanins | highlands | cultivars | water stress | Africa | agricultural research | rice | chlorophylls | death | growth | food production | carotenes | upland rice | biomass | drought | oxidative stress | lipid peroxidation | plant height	gemma-large	gemma-large	"[""'free radical',\n'oxidative stress',\n'cell death'\n]"", '""free radical"",\n""oxidative stress"",\n""cell death""\n\n]', ""'free radical',\n'oxidative stress',\n'cell death'\n]"", ""'free radical',\n'oxidative stress',\n'cell death',\n'plant'\n]"", ""'free radical',\n'oxidative stress',\n'cell death'\n]""]"	"[""'content',\n'sugar',\n'approximately',\n'soluble'\n]\n\n**Reasoning:**\n\nThe document focuses on the effects"", ""'content',\n'sugar',\n'approximately',\n'soluble'\n]"", ""'content',\n'sugar',\n'moderate',\n'chlorophyll',\n'approximately',\n'soluble'\n]\n\n**Reason"", ""'content',\n'sugar',\n'approximately',\n'soluble'\n]"", ""'content',\n'sugar',\n'approximately',\n'soluble'\n]""]"	3.2	4.4
32	lda	50	6	stress content activity sugar moderate chlorophyll soluble approximately antioxidant enzyme	193947	23811	Cu / znsod activity in the root of d old nacl⁻ stress seedling be enhance in the presence of µm of no donor ( sodium nitroprusside ; SNP ) indicate salt sensitivity of the enzyme activity .	antioxidants | cotyledons | gene expression regulation | salt stress | nitric oxide | Helianthus annuus | enzyme activity | roots | irrigation | superoxide dismutase | seedlings	gemma-large	gemma-large	"[""'salt sensitivity',\n'sodium nitroprusside'\n]"", ""'salt sensitivity',\n'nitroprusside',\n'sodium',\n'root',\n'seedling'\n]"", ""'salt sensitivity',\n'nitroprusside',\n'sodium'\n]"", ""'salt sensitivity',\n'sodium nitroprusside (SNP)',\n'root',\n'seedling'\n]"", ""'salt sensitivity',\n'nitroprusside (SNP)',\n'sodium'\n]""]"	"[""'sugar',\n'chlorophyll',\n'soluble',\n'approximately',\n'moderate'\n]"", ""'sugar',\n'moderate',\n'chlorophyll',\n'soluble',\n'approximately'\n]\n\n**Reasoning:**\n\nThe"", ""'sugar',\n'moderate',\n'chlorophyll',\n'soluble',\n'approximately'\n]"", ""'sugar',\n'moderate',\n'chlorophyll',\n'soluble',\n'approximately'\n]"", ""'sugar',\n'moderate',\n'chlorophyll',\n'soluble',\n'approximately'\n]""]"	3.4	5.0
33	lda	50	6	stress content activity sugar moderate chlorophyll soluble approximately antioxidant enzyme	246107	4959	three salinity treatment be impose by irrigate with water contain equal weight of NaCl and ( electrical conductivity of approximately or equal to , , or ds ) .	sodium chloride | Triticum aestivum | crop yield | models | growth | electrical conductivity | salinity | tillering | spikes | calcium chloride | growth disorders | flowering | plant developmental stages | growth rate | soil chemicophysical properties	gemma-large	gemma-large	"[""'salinity',\n'irrigation'\n]"", ""'salinity',\n'irrigation'\n]"", ""'salinity',\n'irrigation'\n]"", ""'salinity',\n'irrigation'\n]"", ""'salinity',\n'irrigation'\n]""]"	"[""'stress',\n'content',\n'activity',\n'sugar',\n'antioxidant',\n'enzyme'\n]\n\n**"", ""'stress',\n'content',\n'activity',\n'sugar',\n'antioxidant',\n'enzyme'\n]\n\n**"", ""'stress',\n'content',\n'activity',\n'sugar',\n'antioxidant',\n'enzyme'\n]\n\n**"", ""'stress',\n'activity',\n'sugar',\n'antioxidant',\n'enzyme'\n]\n\n**Reasoning:**"", ""'stress',\n'content',\n'activity',\n'sugar',\n'antioxidant',\n'enzyme'\n]\n\n**""]"	2.0	5.8
34	lda	50	6	stress content activity sugar moderate chlorophyll soluble approximately antioxidant enzyme	446593	48213	the gas exchange , chlorophyll content , and total soluble and reduce sugar of leave be evaluate at day after plant .	Saccharum officinarum | carbohydrates | gas exchange | salinity | sugar cane | sugarcane	gemma-large	gemma-large	"[""'gas exchange',\n'evaluate'\n]"", ""'gas exchange',\n'evaluate'\n]"", ""'gas exchange',\n'evaluate'\n]"", ""'gas exchange',\n'evaluate'\n]"", ""'gas exchange',\n'evaluate'\n]""]"	"[""'stress',\n'activity',\n'moderate',\n'approximately',\n'antioxidant',\n'enzyme'\n]\n\n**"", ""'stress',\n'activity',\n'moderate',\n'approximately',\n'antioxidant',\n'enzyme'\n]\n\n**"", ""'stress',\n'activity',\n'moderate',\n'approximately',\n'antioxidant',\n'enzyme'\n]\n<end_of_turn>"", ""'stress',\n'activity',\n'moderate',\n'approximately',\n'antioxidant',\n'enzyme'\n]"", ""'stress',\n'activity',\n'moderate',\n'approximately',\n'antioxidant',\n'enzyme'\n]\n\n**""]"	2.0	6.0
35	lda	50	7	different analysis sample test component group sensitivity extraction cluster sampling	145375	40149	after each irrigation , soil sample be obtain at different depth ( , , , and   m from the surface ) for heavy metal analysis .	copper | spinach | cadmium | zinc | soil amendments | polyacrylamide | lysimeters | wastewater irrigation | field experimentation | heavy metals | soil | wastewater | chromium | Spinacia oleracea | sorption	gemma-large	gemma-large	"[""'irrigation',\n'soil',\n'depth',\n'heavy metal'\n]"", ""'irrigation',\n'depth',\n'heavy metal'\n]"", ""'irrigation',\n'depth',\n'heavy metal'\n]"", ""'irrigation',\n'soil',\n'depth',\n'heavy metal'\n]"", ""'irrigation',\n'depth',\n'heavy metal'\n]""]"	"[""'test',\n'component',\n'group',\n'sensitivity',\n'extraction',\n'cluster'\n]"", ""'test',\n'component',\n'group',\n'sensitivity',\n'extraction',\n'cluster'\n]"", ""'test',\n'component',\n'group',\n'sensitivity',\n'extraction',\n'cluster'\n]"", ""'test',\n'component',\n'group',\n'sensitivity',\n'extraction',\n'cluster'\n]"", ""'test',\n'component',\n'sensitivity',\n'extraction',\n'cluster'\n]""]"	3.4	5.8
36	lda	50	7	different analysis sample test component group sensitivity extraction cluster sampling	303222	21008	a stratified random sample of Kinnow grower be select .	insect pests | fruits | sustainable development | microirrigation | orchards | mandarins | fruit drop | postharvest technology | prioritization	gemma-large	gemma-large	"[""'Kinnow grower',\n'selection'\n]"", ""'Kinnow grower', 'selection'\n]"", ""'Kinnow grower',\n'selection'\n]"", ""'Kinnow grower',\n'selection'\n]"", ""'Kinnow grower',\n'selection'\n]""]"	"[""'different',\n'analysis',\n'test',\n'component',\n'sensitivity',\n'extraction',\n'cluster'\n]"", ""'different',\n'analysis',\n'test',\n'component',\n'sensitivity',\n'extraction',\n'cluster'\n]"", ""'different',\n'analysis',\n'test',\n'component',\n'sensitivity',\n'extraction',\n'cluster'\n]"", ""'different',\n'analysis',\n'test',\n'component',\n'sensitivity',\n'extraction',\n'cluster'\n]"", ""'different',\n'analysis',\n'test',\n'component',\n'sensitivity',\n'extraction',\n'cluster'\n]""]"	2.0	7.0
