model	number of topics	topic id	topic words	text id	paper id	text	labels
lda	50	17	irrigation surface drip drainage saline canal deep subsurface shallow table	382146	34410	additionally , the cost of drip irrigation be low than foliar spray as cotton plant be commonly irrigate via drip irrigation in Xinjiang .	Coleoptera | natural enemies | Aphis gossypii | stems | crop yield | China | Gossypium hirsutum | leaves | pests | microirrigation | roots | Lacewings
lda	50	18	average type biomass cover annual potato event fish pond movement	361729	4847	average household size be and the average annual income be .	farmers associations | Philippines | support measures | farmers | common lands
lda	50	18	average type biomass cover annual potato event fish pond movement	450312	7988	average yearly yield be adversely affect by cool climatic condition in yr .	sprinkler irrigation | weather | total nitrogen | linear models | irrigation scheduling | Zea mays | algorithms | nitrogen fertilizers | soil water | agronomy | North Dakota
lda	50	18	average type biomass cover annual potato event fish pond movement	332657	38747	transformation of Lignocellulosic Biomass to Cellulose - base Hydrogel and Agriglass to improve Beans yield	iodine | irrigation rates | hydrophilicity | statistical analysis | biomass | salt stress | sandy soils | rice straw | potassium | field experimentation | phosphorus | roots | lignocellulose | irrigation water | polymers | faba beans | Egypt
lda	50	18	average type biomass cover annual potato event fish pond movement	60414	20580	the parameter evaluate be : plant population ( PP ) , plant height ( PH ) , sorghum / corn aboveground dry matter ( ADM ) , biomass moisture content ( ABMC ) , and biomass quality ( holocellulose , lignin , and ash ) .	drought tolerance | ash content | oils | conventional tillage | subsoiling | planting | grain sorghum | polysaccharides | Zea mays | biomass production | lignins | Sorghum bicolor | irrigation | lodging | photoperiod | water content | conservation tillage | production technology | forage | plant height | energy crops
lda	50	18	average type biomass cover annual potato event fish pond movement	202896	1064	Antigua Unit : annual report	cropping systems | small farms | research institutions | data collection | vegetable legumes | seed production | project evaluation | cardoons | research support | legumes | Antigua and Barbuda | surveys | precipitation | grasses | irrigation | work organization | annual reports | project management
lda	50	19	increase decrease population decline habitat california stock incorporation agroecosystem fixation	167888	2606	field population of the russian wheat aphid ( Homoptera : Aphididae ) and other cereal aphid on cool - season perennial grass accession	Diuraphis noxia | genetic resources | Festuca arundinacea | germplasm | Agropyron desertorum | population density | Washington | Dactylis glomerata | Hemiptera
lda	50	19	increase decrease population decline habitat california stock incorporation agroecosystem fixation	336726	42428	Stomatal pore width and length decrease by increase PPFD and CO₂ concentration .	crop performance | photosynthesis | leaf area | carbon dioxide | artificial intelligence | evapotranspiration
lda	50	19	increase decrease population decline habitat california stock incorporation agroecosystem fixation	282107	42226	relative to the control , both hydrogel decrease cumulative Ca , Mg , and S leach mass loss and increase mean EC of leachate .	nutrient availability | soil degradation | topsoil | electrical conductivity | crosslinking | polyacrylamide | soil pH | inorganic carbon | leachates | nutrient uptake | phosphorus | agronomy | total organic carbon | sorption
lda	50	19	increase decrease population decline habitat california stock incorporation agroecosystem fixation	299292	45174	however , the energy cost have increase due to the ever - increase   demand and some geopolitical tension .	photovoltaic systems | rainwater harvesting | efficiency | optimization methods | solar powered irrigation systems
lda	50	19	increase decrease population decline habitat california stock incorporation agroecosystem fixation	371414	47218	TE be increase by StgB in the background , whereas there be no effect in the background .	Sorghum bicolor | adaptation | agronomy | anthesis | area | data | drought | efficiency | extraction | flowering | grain | harvest index | introgression | leaf area | parents | quantitative trait loci | seed | tillering | transpiration | water | water use
lda	50	20	quality loss information ground form suitability vineyard county fuel century	364822	35671	the objective of this paper be to develop an integrate approach that can be apply for mine water quality assessment .	case studies | fluorides | chemical oxygen demand | river water | China | roads | rivers | water quality | arsenic | irrigation | sulfates | pH | mining | coal
lda	50	20	quality loss information ground form suitability vineyard county fuel century	442620	26216	the Irrigation water quality index be compute for four tank , bore well and open well and compare with standard .	drinking water | crop yield | ecosystems | mixing | municipal wastewater | livestock | water quality | wells | multiple use | fish culture | tanks | irrigation water | industry | freshwater
lda	50	20	quality loss information ground form suitability vineyard county fuel century	267462	23268	in ' fabula ' , tuber , with more immature periderm , have the high weight loss ( ) and be significantly less firm after day of storage .	spring | cultivars | irrigation water | subtropics | pulp | firmness | desiccants | vitamin C | ascorbic acid | pith | irrigation | seed dormancy | horticulture | quality | Solanum tuberosum | relative humidity | cortex | drip irrigation | periderm | plant establishment | dry matter content | xylem | potatoes
lda	50	20	quality loss information ground form suitability vineyard county fuel century	402119	36684	the king cobra ( Ophiophagus hannah ) , a large venomous elapid , be subject to anthropogenic pressure , such as persecution and habitat loss .	habitat destruction | humans | males | irrigation canals | shrublands | Thailand | movement | adults | Southeast Asia | radio telemetry | forests | agricultural land | Elapidae | India
